2
1404,5705
11,1
SP ADD,SP MUL,SP FMA,INT,DP ADD,DP MUL,DP FMA,SFU,CF,L2,Shared,DRAM
88.4877,1404,5705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
87.7113,1404,5705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
92.3767,1404,5705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
92.5067,1404,5705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
87.42,1404,5705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
87.3023,1404,5705,0.058622,0.058728,0.033879,0.21611,0,0,0,0,0.48565,0.00040596,0,0.00163
84.419,1404,5705,0.041149,0.057794,0.026966,0.1847,0,0,0,0,0.41507,0.00049321,0,0.0019788
83.9353,1404,5705,0.041197,0.057862,0.026997,0.18392,0,0,0,0,0.41458,0.00025295,0,0.0010154
88.52,1404,5705,0.024514,0.024514,0.010211,0.26687,0,0,0,0,0.51183,0.00070443,0,0.0028288
88.1967,1404,5705,0.024519,0.024519,0.010213,0.2655,0,0,0,0,0.51123,0.00035878,0,0.0014402
86.967,1404,5705,0.065893,0.065893,0,0.21576,0,0,0,0,0.57306,0.0017318,0,0.0069556
86.4173,1404,5705,0.065976,0.065976,0,0.21523,0,0,0,0,0.57318,0.0008733,0,0.0035077
86.7407,1404,5705,0,0,0,0.44437,0,0,0,0,0.36376,0.0017803,0,0.0071505
86.4173,1404,5705,0,0,0,0.44402,0,0,0,0,0.36371,0.00089751,0,0.0036044
83.7413,1404,5705,0,0,0,0.256,0,0,0,0,0.61297,0.0012133,0,0.0048735
83.258,1404,5705,0,0,0,0.2559,0,0,0,0,0.61444,0.00061559,0,0.0024721
98.328,1404,5705,0,0,0,0.95685,0,0,0,0,0.0052626,1.31E-05,0.0012445,4.97E-05
99.319,1404,5705,0,0,0.94755,0.015269,0,0,0,0,0.015693,1.29E-05,0.003699,4.93E-05
76.306,1404,5705,0,0,0,0.00060634,0,0,0.96911,0,0.0005028,1.30E-05,0.00023884,5.13E-05
117.522,1404,5705,0.024471,0.097886,0.47719,0.15852,0,0,0,0.19141,0.064333,0.058295,0.00012543,5.05E-05
99.159,1404,5705,0,0,0,0.0049386,0,0,0,5.67E-08,0.0037418,1.30E-05,0.95874,5.08E-05
109.3107,1404,5705,0,0,0,0.0013773,0,0,0,0,0.001247,0.8814,0,0.0014874
123.7667,1404,5705,0,0,0,0.00065957,0,0,0,0,0.00058016,0.17213,0,0.69142
130.344,1404,5705,0,0,0,0.13492,0,0,0,0,0.030662,0.18798,0,0.72429
145.9983,1404,5705,0,0,0,0.79157,0,0,0,0,0.10554,0.17602,0,0.67819
129.3173,1404,5705,0,0,0,0.90004,0,0,0,0,0.11068,0.11121,0,0.42848
101.748,1404,5705,0,0,0,0.93564,0,0,0,0,0.10544,0.015739,0,0.060641
96.1293,1404,5705,0,0,0,0.98404,0,0,0,0,0.10953,0.0021059,0,0.0081162
130.4397,1404,5705,0.017665,0,0,0.11924,0,0,0,0,0.031116,0.19087,0,0.73544
136.701,1404,5705,0.1194,0,0,0.12314,0,0,0,0,0.049752,0.19056,0,0.73425
158.161,1404,5705,0.63575,0,0,0.15149,0,0,0,0,0.10497,0.17316,0,0.66716
140.923,1404,5705,0.76319,0,0,0.13863,0,0,0,0,0.1109,0.11142,0,0.42931
106.341,1404,5705,0.84016,0,0,0.11097,0,0,0,0,0.10718,0.015993,0,0.06162
99.447,1404,5705,0.87006,0,0,0.10953,0,0,0,0,0.10904,0.0020969,0,0.0080809
127.765,1404,5705,0,0,0,0.075209,0.19253,0,0,0,0.015042,0.1806,0,0.71033
137.2577,1404,5705,0,0,0,0.082018,0.77766,0,0,0,0.021264,0.18167,0,0.71457
104.858,1404,5705,0,0,0,0.027461,0.93731,0,0,0,0.0091534,0.069816,0,0.2746
86.671,1404,5705,0,0,0,0.0073594,0.97689,0,0,0,0.0046337,0.010508,0,0.041329
80.3307,1404,5705,0,0,0,0.0039547,0.99971,0,0,0,0.0039166,0.0001596,0,0.00062861
158.7487,1404,5705,0.0039246,0.015698,0.074437,0.2785,0,0,0,0.03846,0.059911,0.21104,0,0.63528
173.1077,1404,5705,0.020962,0.083863,0.40503,0.32022,0,0,0,0.16879,0.097784,0.15838,0,0.49909
142.5677,1404,5705,0.025687,0.10275,0.49974,0.23891,0,0,0,0.20043,0.091785,0.051355,0,0.15551
130.6133,1404,5705,0.027867,0.11147,0.54309,0.21752,0,0,0,0.21553,0.092037,0.014187,0,0.042734
126.0443,1404,5705,0.028901,0.1156,0.56356,0.2114,0,0,0,0.22286,0.092894,0.00042388,0,0.0015233
97.37,1404,5705,0,0,0,0.33431,0,0,0,0,0.16716,0.0001157,0.13791,0.00068976
101.9313,1404,5705,0,0,0,0.24919,0,0,0,0,0.19168,0.00017396,0.51016,0.00064176
102.0497,1404,5705,0,0,0,0.21286,0,0,0,0,0.1956,0.00018832,0.69633,0.00073053
102.0793,1404,5705,0,0,0,0.20011,0,0,0,0,0.19141,0.00018122,0.7226,0.00073811
101.7073,1404,5705,0,0,0,0.18533,0,0,0,0,0.18527,0.00018793,0.74369,0.00073563
124.467,1404,5705,0,0,0,0.26723,0,0,0,0,0.20042,0.83657,0,0.0018542
116.877,1404,5705,0,0,0,0.096135,0,0,0,0,0.08736,0.87563,0,0.0019375
115.543,1404,5705,0,0,0,0.076534,0,0,0,0,0.07429,0.87535,0,0.0019285
123.8357,1404,5705,0,0,0,0.26319,0,0,0,0,0.19738,0.82535,0,0.001525
117.3107,1404,5705,0,0,0,0.096607,0,0,0,0,0.087795,0.87962,0,0.0015753
115.9897,1404,5705,0,0,0,0.076373,0,0,0,0,0.074195,0.8748,0,0.0014755
124.9633,1404,5705,0,0,0,0.27113,0,0,0,0,0.20333,0.85008,0,0.0014576
117.917,1404,5705,0,0,0,0.098063,0,0,0,0,0.089144,0.89585,0,0.0014784
116.494,1404,5705,0,0,0,0.077437,0,0,0,0,0.075233,0.88972,0,0.0014856
130.8315,1404,5705,0,0,0.0683,0.11953,0,0,0,0,0.051814,0.19776,0,0.76201
131.913,1404,5705,0,0,0.84217,0.075664,0,0,0,0,0.051348,0.12004,0,0.46252
112.855,1404,5705,0,0,0.93939,0.043116,0,0,0,0,0.036457,0.035282,0,0.13605
102.9775,1404,5705,0,0,0.96313,0.031861,0,0,0,0,0.031013,0.0048552,0,0.018724
152.2475,1404,5705,0,0,0,0.08437,0,0,0.81505,0,0.02547,0.19078,0,0.75039
85.0815,1404,5705,0,0,0,0.0043306,0,0,0.99933,0,0.0019518,0.0095569,0,0.037519
82.319,1404,5705,0,0,0,0.0018154,0,0,0.9998,0,0.0012205,0.0027011,0,0.010639
82.197,1404,5705,0,0,0,0.0010814,0,0,0.99998,0,0.0010071,0.0006933,0,0.0026673
64.2714,1404,5705,0,0,0,0,0,0,0,0,0,0,0,0
