2
1404,5705
11,1
SP ADD,SP MUL,SP FMA,INT,DP ADD,DP MUL,DP FMA,SFU,CF,L2,Shared,DRAM
155.5287,1911,5705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
132.4903,1784,5705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
112.9933,1657,5705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
98.4967,1531,5705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
88.4877,1404,5705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
85.523,1278,5705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
82.6497,1151,5705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
79.637,1025,5705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
76.724,898,5705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
73.7827,772,5705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
71.0333,645,5705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
69.7483,582,5705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
136.9187,1911,4705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
117.9773,1784,4705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
99.7213,1657,4705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
86.053,1531,4705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
76.4813,1404,4705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
73.374,1278,4705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
70.4913,1151,4705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
67.5743,1025,4705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
64.692,898,4705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
61.983,772,4705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
59.398,645,4705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
57.8847,582,4705,0.038725,0.038725,0.051633,0.22075,0,0,0,0,0.59395,0.0015007,0,0.0060267
157.0253,1911,5705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
132.8633,1784,5705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
113.155,1657,5705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
98.475,1531,5705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
87.7113,1404,5705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
84.9017,1278,5705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
81.9983,1151,5705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
79.152,1025,5705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
76.1743,898,5705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
73.435,772,5705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
70.8167,645,5705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
69.5253,582,5705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
140.8367,1911,4705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
118.8427,1784,4705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
100.1013,1657,4705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
86.0207,1531,4705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
75.7007,1404,4705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
72.7263,1278,4705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
69.8113,1151,4705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
67.0887,1025,4705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
64.0083,898,4705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
61.6237,772,4705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
59.3123,645,4705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
57.953,582,4705,0.038862,0.038862,0.051816,0.22088,0,0,0,0,0.59563,0.00075989,0,0.0030514
170.9523,1911,5705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
143.4807,1784,5705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
121.056,1657,5705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
104.384,1531,5705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
92.3767,1404,5705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
89.0697,1278,5705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
85.7707,1151,5705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
82.4837,1025,5705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
79.0873,898,5705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
75.947,772,5705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
72.8137,645,5705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
71.2273,582,5705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
156.6793,1911,4705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
130.3657,1784,4705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
108.561,1657,4705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
92.2957,1531,4705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
81.133,1404,4705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
77.8463,1278,4705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
74.297,1151,4705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
70.8803,1025,4705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
67.6087,898,4705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
64.312,772,4705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
61.0573,645,4705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
59.6007,582,4705,0.091503,0.097603,0.046768,0.27985,0,0,0,0,0.61667,0.001558,0,0.0062572
170.759,1911,5705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
143.473,1784,5705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
121.1397,1657,5705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
104.5133,1531,5705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
92.5067,1404,5705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
89.102,1278,5705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
85.794,1151,5705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
82.6453,1025,5705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
79.2167,898,5705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
76.045,772,5705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
72.943,645,5705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
71.4217,582,5705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
156.5267,1911,4705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
130.2367,1784,4705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
108.555,1657,4705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
92.2203,1531,4705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
80.6797,1404,4705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
77.1727,1278,4705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
73.763,1151,4705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
70.5237,1025,4705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
67.15,898,4705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
64.0767,772,4705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
61.1167,645,4705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
59.761,582,4705,0.092101,0.098241,0.047074,0.28001,0,0,0,0,0.61917,0.00078922,0,0.00317
155.9223,1911,5705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
131.8373,1784,5705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
112.3613,1657,5705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
97.8767,1531,5705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
87.42,1404,5705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
84.9893,1278,5705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
82.1043,1151,5705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
79.1197,1025,5705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
76.2713,898,5705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
73.435,772,5705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
70.7843,645,5705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
69.4357,582,5705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
141.495,1911,4705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
118.423,1784,4705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
99.5567,1657,4705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
85.568,1531,4705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
75.1877,1404,4705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
72.2403,1278,4705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
69.4223,1151,4705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
66.4393,1025,4705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
63.664,898,4705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
61.0927,772,4705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
58.439,645,4705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
57.1023,582,4705,0.05848,0.058586,0.033797,0.2166,0,0,0,0,0.48525,0.00079757,0,0.0032029
155.7933,1911,5705,0.058622,0.058728,0.033879,0.21611,0,0,0,0,0.48565,0.00040596,0,0.00163
132.006,1784,5705,0.058622,0.058728,0.033879,0.21611,0,0,0,0,0.48565,0.00040596,0,0.00163
112.426,1657,5705,0.058622,0.058728,0.033879,0.21611,0,0,0,0,0.48565,0.00040596,0,0.00163
97.8603,1531,5705,0.058622,0.058728,0.033879,0.21611,0,0,0,0,0.48565,0.00040596,0,0.00163
