2
975,3505
6,1
225.2,1164,4005,0.65735,0.14174,0,0,0.11546,0,0.38509
175.09,975,4005,0.65735,0.14174,0,0,0.11546,0,0.38509
156.98,785,4005,0.65735,0.14174,0,0,0.11546,0,0.38509
138.68,595,4005,0.65735,0.14174,0,0,0.11546,0,0.38509
218.53,1164,3505,0.65735,0.14174,0,0,0.11546,0,0.38509
169.45,975,3505,0.65735,0.14174,0,0,0.11546,0,0.38509
151.97,785,3505,0.65735,0.14174,0,0,0.11546,0,0.38509
134.13,595,3505,0.65735,0.14174,0,0,0.11546,0,0.38509
220.03,1164,3300,0.65735,0.14174,0,0,0.11546,0,0.38509
169.91,975,3300,0.65735,0.14174,0,0,0.11546,0,0.38509
151.58,785,3300,0.65735,0.14174,0,0,0.11546,0,0.38509
133.18,595,3300,0.65735,0.14174,0,0,0.11546,0,0.38509
118.9,1164,810,0.65735,0.14174,0,0,0.11546,0,0.38509
95.23,975,810,0.65735,0.14174,0,0,0.11546,0,0.38509
80.52,785,810,0.65735,0.14174,0,0,0.11546,0,0.38509
77.67,595,810,0.65735,0.14174,0,0,0.11546,0,0.38509
222.36,1164,4005,0.67502,0.13535,0,0,0.099136,0,0.33065
172.74,975,4005,0.67502,0.13535,0,0,0.099136,0,0.33065
154.83,785,4005,0.67502,0.13535,0,0,0.099136,0,0.33065
136.92,595,4005,0.67502,0.13535,0,0,0.099136,0,0.33065
215.43,1164,3505,0.67502,0.13535,0,0,0.099136,0,0.33065
167.01,975,3505,0.67502,0.13535,0,0,0.099136,0,0.33065
149.68,785,3505,0.67502,0.13535,0,0,0.099136,0,0.33065
132.04,595,3505,0.67502,0.13535,0,0,0.099136,0,0.33065
216.93,1164,3300,0.67502,0.13535,0,0,0.099136,0,0.33065
167.21,975,3300,0.67502,0.13535,0,0,0.099136,0,0.33065
149.44,785,3300,0.67502,0.13535,0,0,0.099136,0,0.33065
131.27,595,3300,0.67502,0.13535,0,0,0.099136,0,0.33065
125,1164,810,0.67502,0.13535,0,0,0.099136,0,0.33065
99.82,975,810,0.67502,0.13535,0,0,0.099136,0,0.33065
84.2,785,810,0.67502,0.13535,0,0,0.099136,0,0.33065
81.1,595,810,0.67502,0.13535,0,0,0.099136,0,0.33065
217.62,1164,4005,0.7144,0.13554,0,0,0.090131,0,0.30061
169.34,975,4005,0.7144,0.13554,0,0,0.090131,0,0.30061
152.31,785,4005,0.7144,0.13554,0,0,0.090131,0,0.30061
134.91,595,4005,0.7144,0.13554,0,0,0.090131,0,0.30061
211.38,1164,3505,0.7144,0.13554,0,0,0.090131,0,0.30061
163.58,975,3505,0.7144,0.13554,0,0,0.090131,0,0.30061
146.92,785,3505,0.7144,0.13554,0,0,0.090131,0,0.30061
129.94,595,3505,0.7144,0.13554,0,0,0.090131,0,0.30061
212.74,1164,3300,0.7144,0.13554,0,0,0.090131,0,0.30061
164.06,975,3300,0.7144,0.13554,0,0,0.090131,0,0.30061
146.76,785,3300,0.7144,0.13554,0,0,0.090131,0,0.30061
129.29,595,3300,0.7144,0.13554,0,0,0.090131,0,0.30061
129.31,1164,810,0.7144,0.13554,0,0,0.090131,0,0.30061
103.14,975,810,0.7144,0.13554,0,0,0.090131,0,0.30061
86.61,785,810,0.7144,0.13554,0,0,0.090131,0,0.30061
82.88,595,810,0.7144,0.13554,0,0,0.090131,0,0.30061
213.6,1164,4005,0.70861,0.12871,0,0,0.078331,0,0.26126
165.96,975,4005,0.70861,0.12871,0,0,0.078331,0,0.26126
149.5,785,4005,0.70861,0.12871,0,0,0.078331,0,0.26126
132.66,595,4005,0.70861,0.12871,0,0,0.078331,0,0.26126
206.9,1164,3505,0.70861,0.12871,0,0,0.078331,0,0.26126
160.04,975,3505,0.70861,0.12871,0,0,0.078331,0,0.26126
143.21,785,3505,0.70861,0.12871,0,0,0.078331,0,0.26126
126.67,595,3505,0.70861,0.12871,0,0,0.078331,0,0.26126
208.36,1164,3300,0.70861,0.12871,0,0,0.078331,0,0.26126
160.96,975,3300,0.70861,0.12871,0,0,0.078331,0,0.26126
144.01,785,3300,0.70861,0.12871,0,0,0.078331,0,0.26126
127.04,595,3300,0.70861,0.12871,0,0,0.078331,0,0.26126
133.88,1164,810,0.70861,0.12871,0,0,0.078331,0,0.26126
106.52,975,810,0.70861,0.12871,0,0,0.078331,0,0.26126
89.09,785,810,0.70861,0.12871,0,0,0.078331,0,0.26126
82.05,595,810,0.70861,0.12871,0,0,0.078331,0,0.26126
192.94,1164,4005,0.75806,0.11623,0,0,0.042102,0,0.14043
150.76,975,4005,0.75806,0.11623,0,0,0.042102,0,0.14043
136.76,785,4005,0.75806,0.11623,0,0,0.042102,0,0.14043
122.34,595,4005,0.75806,0.11623,0,0,0.042102,0,0.14043
186.96,1164,3505,0.75806,0.11623,0,0,0.042102,0,0.14043
144.48,975,3505,0.75806,0.11623,0,0,0.042102,0,0.14043
130.18,785,3505,0.75806,0.11623,0,0,0.042102,0,0.14043
116.44,595,3505,0.75806,0.11623,0,0,0.042102,0,0.14043
188.14,1164,3300,0.75806,0.11623,0,0,0.042102,0,0.14043
145.76,975,3300,0.75806,0.11623,0,0,0.042102,0,0.14043
131.38,785,3300,0.75806,0.11623,0,0,0.042102,0,0.14043
117.01,595,3300,0.75806,0.11623,0,0,0.042102,0,0.14043
