2;;;;;;;;;;
1404;5705;;;;;;;;;
7;1;;;;;;;;;
130.1;1404;5705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
126.05;1278;5705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
120.12;1151;5705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
115.19;1025;5705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
108.75;898;5705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
104.52;772;5705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
104.13;645;5705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
103.67;582;5705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
164.09;1911;4705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
145.18;1784;4705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
130.57;1657;4705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
121.92;1531;4705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
114.44;1404;4705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
113.82;1278;4705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
113.57;1151;4705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
109.01;1025;4705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
102.57;898;4705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
98.863;772;4705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
98.057;645;4705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
97.78;582;4705;0.037515;0.13599;0;0;0.25909;0;0.039284;0.77142
190.87;1911;5705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
171.14;1784;5705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
154.4;1657;5705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
140.99;1531;5705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
130.99;1404;5705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
126.78;1278;5705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
121.44;1151;5705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
116.02;1025;5705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
109.6;898;5705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
105.12;772;5705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
104.58;645;5705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
104.32;582;5705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
166.3;1911;4705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
145.87;1784;4705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
131.63;1657;4705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
122.88;1531;4705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
115.35;1404;4705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
115.08;1278;4705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
114.13;1151;4705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
110.09;1025;4705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
103.11;898;4705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
99.351;772;4705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
98.646;645;4705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
98.304;582;4705;0.066872;0.12956;0;0;0.25912;0;0.045835;0.77151
197.48;1911;5705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
176.38;1784;5705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
159.29;1657;5705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
144.88;1531;5705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
133.57;1404;5705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
129.22;1278;5705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
124.23;1151;5705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
118.12;1025;5705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
111.28;898;5705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
107.02;772;5705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
106.44;645;5705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
105.86;582;5705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
171.93;1911;4705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
150.44;1784;4705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
135.01;1657;4705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
125.81;1531;4705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
118.1;1404;4705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
117.23;1278;4705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
116.92;1151;4705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
112.17;1025;4705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
105.1;898;4705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
101.11;772;4705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
100.47;645;4705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
100.18;582;4705;0.12572;0.12965;0;0;0.25913;0;0.052383;0.77153
211.2;1911;5705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
186.38;1784;5705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
165.58;1657;5705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
152.73;1531;5705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
138.91;1404;5705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
132.73;1278;5705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
129.11;1151;5705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
120.61;1025;5705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
115.67;898;5705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
110.56;772;5705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
109.78;645;5705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
108.96;582;5705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
181.73;1911;4705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
158.08;1784;4705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
141.3;1657;4705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
130.9;1531;4705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
122.95;1404;4705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
121.92;1278;4705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
121.52;1151;4705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
116.32;1025;4705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
108.84;898;4705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
104.53;772;4705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
103.67;645;4705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
103.53;582;4705;0.23658;0.13677;0;0;0.25923;0;0.0655;0.77183
236.34;1911;5705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
208.57;1784;5705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
184.35;1657;5705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
166.21;1531;5705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
150.52;1404;5705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
143.2;1278;5705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
138.78;1151;5705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
130.31;1025;5705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
122.39;898;5705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
117.2;772;5705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
115.54;645;5705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
113.2;582;5705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
200.8;1911;4705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
173.77;1784;4705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
154.77;1657;4705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
142.2;1531;4705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
132.4;1404;4705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
131.67;1278;4705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
131.25;1151;4705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
125.75;1025;4705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
115.75;898;4705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
111.19;772;4705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
109.56;645;4705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
107.42;582;4705;0.45198;0.1589;0;0;0.26003;0;0.091961;0.7742
243.28;1911;5705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
237.18;1784;5705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
199.72;1657;5705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
173.42;1531;5705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
152.62;1404;5705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
144.94;1278;5705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
137.64;1151;5705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
131.15;1025;5705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
124.02;898;5705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
115.73;772;5705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
107.68;645;5705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
104.02;582;5705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
234.61;1911;4705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
202.95;1784;4705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
177.1;1657;4705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
161.52;1531;4705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
145.35;1404;4705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
139.98;1278;4705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
133.11;1151;4705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
125.08;1025;4705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
117.84;898;4705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
110.71;772;4705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
102.89;645;4705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
99.006;582;4705;0.68456;0.16312;0;0;0.20347;0;0.11302;0.6058
243.26;1911;5705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
235.72;1784;5705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
199.15;1657;5705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
172.18;1531;5705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
149.8;1404;5705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
142.94;1278;5705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
135.52;1151;5705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
128.46;1025;5705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
120.82;898;5705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
113.2;772;5705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
105.78;645;5705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
101.57;582;5705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
243.68;1911;4705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
214.93;1784;4705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
184.12;1657;4705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
162.85;1531;4705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
143.27;1404;4705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
137.19;1278;4705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
130.27;1151;4705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
122.64;1025;4705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
115.29;898;4705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
108.16;772;4705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
100.61;645;4705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
96.355;582;4705;0.72589;0.15652;0;0;0.17371;0;0.11414;0.51718
249.81;1911;5705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
233.8;1784;5705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
196.14;1657;5705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
168.12;1531;5705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
145.2;1404;5705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
137.77;1278;5705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
131.84;1151;5705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
125.04;1025;5705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
117.68;898;5705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
110.31;772;5705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
103.59;645;5705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
100.04;582;5705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
243.71;1911;4705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
220.08;1784;4705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
184.32;1657;4705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
159.97;1531;4705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
141.27;1404;4705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
134.18;1278;4705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
127.51;1151;4705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
120.34;1025;4705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
112.81;898;4705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
105.66;772;4705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
98.839;645;4705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
95.242;582;4705;0.75039;0.15047;0;0;0.15037;0;0.11403;0.4477
246.06;1911;5705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
227.43;1784;5705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
192.66;1657;5705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
164.38;1531;5705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
141.79;1404;5705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
134.37;1278;5705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
128.77;1151;5705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
122.26;1025;5705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
115.56;898;5705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
108.32;772;5705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
101.63;645;5705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
97.992;582;5705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
245.05;1911;4705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
214.8;1784;4705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
180.12;1657;4705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
157.54;1531;4705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
137.48;1404;4705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
131;1278;4705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
124.33;1151;4705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
117.57;1025;4705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
110.21;898;4705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
103.56;772;4705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
96.733;645;4705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
93.251;582;4705;0.77138;0.14636;0;0;0.13311;0;0.1143;0.3963
244.89;1911;5705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
221.64;1784;5705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
187.6;1657;5705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
159.9;1531;5705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
138.02;1404;5705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
130.72;1278;5705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
125.62;1151;5705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
119.42;1025;5705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
112.87;898;5705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
105.71;772;5705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
98.992;645;5705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
95.685;582;5705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
245.41;1911;4705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
209.75;1784;4705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
176.6;1657;4705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
154.21;1531;4705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
134.78;1404;4705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
127.63;1278;4705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
121.15;1151;4705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
114.4;1025;4705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
107.77;898;4705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
100.86;772;4705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
94.138;645;4705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
90.818;582;4705;0.78696;0.14294;0;0;0.11924;0;0.11436;0.35502
231.28;1911;5705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
194.3;1784;5705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
163.72;1657;5705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
140.97;1531;5705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
122.97;1404;5705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
116.94;1278;5705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
111.22;1151;5705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
106.17;1025;5705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
100.39;898;5705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
94.9;772;5705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
89.401;645;5705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
86.557;582;5705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
225.96;1911;4705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
184.23;1784;4705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
153.54;1657;4705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
134.83;1531;4705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
118.03;1404;4705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
112.21;1278;4705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
106.63;1151;4705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
101.22;1025;4705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
95.69;898;4705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
89.764;772;4705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
84.197;645;4705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
81.178;582;4705;0.83792;0.12847;0;0;0.064151;0;0.11331;0.191
210.77;1911;5705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
176.19;1784;5705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
148.4;1657;5705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
127.86;1531;5705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
111.79;1404;5705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
106.74;1278;5705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
102.25;1151;5705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
97.389;1025;5705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
92.658;898;5705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
87.863;772;5705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
83.187;645;5705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
80.852;582;5705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
203.6;1911;4705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
165.03;1784;4705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
138.57;1657;4705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
121.83;1531;4705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
106.39;1404;4705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
101;1278;4705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
96.385;1151;4705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
91.565;1025;4705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
86.706;898;4705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
81.737;772;4705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
76.748;645;4705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
74.306;582;4705;0.86391;0.12022;0;0;0.033257;0;0.11242;0.099017
196.03;1911;5705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
164.48;1784;5705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
139.8;1657;5705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
119.47;1531;5705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
105.25;1404;5705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
100.52;1278;5705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
96.452;1151;5705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
92.198;1025;5705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
87.926;898;5705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
83.67;772;5705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
79.512;645;5705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
77.415;582;5705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
186.82;1911;4705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
153.9;1784;4705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
128.42;1657;4705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
112.42;1531;4705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
98.492;1404;4705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
94.373;1278;4705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
89.434;1151;4705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
85.324;1025;4705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
81.011;898;4705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
76.505;772;4705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
72.207;645;4705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
70.045;582;4705;0.87513;0.11559;0;0;0.016902;0;0.11164;0.050321
192.13;1911;5705;0.88151;0.11331;0;0;0.0085319;0;0.11132;0.025403
161.82;1784;5705;0.88151;0.11331;0;0;0.0085319;0;0.11132;0.025403
135.93;1657;5705;0.88151;0.11331;0;0;0.0085319;0;0.11132;0.025403
116.63;1531;5705;0.88151;0.11331;0;0;0.0085319;0;0.11132;0.025403
102.31;1404;5705;0.88151;0.11331;0;0;0.0085319;0;0.11132;0.025403
98.164;1278;5705;0.88151;0.11331;0;0;0.0085319;0;0.11132;0.025403
