2
1404,5705
7,1
155.47,1911,5705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
131.69,1784,5705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
112.41,1657,5705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
97.939,1531,5705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
87.291,1404,5705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
84.47,1278,5705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
81.597,1151,5705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
78.78,1025,5705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
75.877,898,5705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
70,772,5705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
70,645,5705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
69,582,5705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
139.24,1911,4705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
117.77,1784,4705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
99.371,1657,4705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
85.47,1531,4705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
75.224,1404,4705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
72.296,1278,4705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
69.494,1151,4705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
65,1025,4705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
65,898,4705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
64,772,4705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
64,645,4705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
64,582,4705,0.12984,0.22138,0,0,0.00077603,0,0.59699,0.002408
168.49,1911,5705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
141.85,1784,5705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
119.96,1657,5705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
103.74,1531,5705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
91.756,1404,5705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
88.526,1278,5705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
85.255,1151,5705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
82.124,1025,5705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
78.818,898,5705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
75.609,772,5705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
70,645,5705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
69,582,5705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
154.5,1911,4705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
128.94,1784,4705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
107.43,1657,4705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
91.402,1531,4705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
80.021,1404,4705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
76.635,1278,4705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
73.279,1151,4705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
69.968,1025,4705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
65,898,4705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
64,772,4705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
64,645,4705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
64,582,4705,0.23744,0.28004,0,0,0.00080424,0,0.61924,0.0024962
144.49,1911,5705,0.12622,0.18415,0,0,0.00025806,0,0.4151,0.00080052
123.43,1784,5705,0.12622,0.18415,0,0,0.00025806,0,0.4151,0.00080052
106.04,1657,5705,0.12622,0.18415,0,0,0.00025806,0,0.4151,0.00080052
93.163,1531,5705,0.12622,0.18415,0,0,0.00025806,0,0.4151,0.00080052
83.625,1404,5705,0.12622,0.18415,0,0,0.00025806,0,0.4151,0.00080052
81.085,1278,5705,0.12622,0.18415,0,0,0.00025806,0,0.4151,0.00080052
78.5,1151,5705,0.12622,0.18415,0,0,0.00025806,0,0.4151,0.00080052
75.983,1025,5705,0.12622,0.18415,0,0,0.00025806,0,0.4151,0.00080052
71,898,5705,0.12622,0.18415,0,0,0.00025806,0,0.4151,0.00080052
70,772,5705,0.12622,0.18415,0,0,0.00025806,0,0.4151,0.00080052
70,645,5705,0.12622,0.18415,0,0,0.00025806,0,0.4151,0.00080052
69,582,5705,0.12622,0.18415,0,0,0.00025806,0,0.4151,0.00080052
