2
975,3505
8,1
SP,INT,DP,SFU,LDST,CF,L2,Shared,DRAM
142.6985,1164,4005,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
138.363,1126,4005,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
129.9805,1088,4005,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
122.863,1050,4005,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
117.613,1013,4005,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
113.1875,975,4005,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
111.743,937,4005,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
110.019,899,4005,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
108.631,861,4005,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
107.182,823,4005,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
105.734,785,4005,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
104.627,747,4005,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
103.189,709,4005,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
101.8215,671,4005,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
100.2645,633,4005,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
98.9175,595,4005,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
136.0085,1164,3505,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
133.027,1126,3505,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
125.394,1088,3505,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
118.58,1050,3505,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
113.4625,1013,3505,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
108.612,975,3505,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
106.9815,937,3505,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
105.5355,899,3505,0.11962,0.20457,0,0,0.00017724,0.55041,0.0013143,0,0.0045698
