2
975,3505
6,1
SP,INT,DP,SFU,L2,Shared,DRAM
102.67,975,3505,0,0.99854,0,0,0.0070294,0.012666,0.021026
114.6385,975,3505,0.9809,0.015806,0,0,0.00072737,0.0037337,0.0020997
87.612,975,3505,0,0.00062535,0.99958,0,0.00072918,0.00023967,0.0020912
141.602,975,3505,0.60073,0.15886,0,0.19174,0.067716,0.00012107,0.002095
112.331,975,3505,0,0.0051892,0,5.9541e-08,0.00072939,0.97932,0.0021104
124.6735,975,3505,0,0.001653,0,0,0.93756,0,0.0028547
119.181,975,3505,0,0.00073831,0,0,0.22455,0,0.70058
123.525,975,3505,0,0.12451,0,0,0.24397,0,0.73034
124.012,975,3505,0,0.1473,0,0,0.24156,0,0.72334
127.6705,975,3505,0,0.19086,0,0,0.2397,0,0.71772
133.479,975,3505,0,0.25617,0,0,0.24305,0,0.7278
141.3515,975,3505,0,0.36528,0,0,0.23737,0,0.71072
151.378,975,3505,0,0.6003,0,0,0.24108,0,0.72183
145.111,975,3505,0,0.75548,0,0,0.16541,0,0.49523
140.9045,975,3505,0,0.80187,0,0,0.14521,0,0.43483
137.7615,975,3505,0,0.80253,0,0,0.12427,0,0.372
134.867,975,3505,0,0.83567,0,0,0.11303,0,0.33847
132.4805,975,3505,0,0.84919,0,0,0.10198,0,0.30538
122.082,975,3505,0,0.87555,0,0,0.055634,0,0.16662
115.094,975,3505,0,0.87367,0,0,0.028826,0,0.086362
111.229,975,3505,0,0.86752,0,0,0.014826,0,0.044446
109.652,975,3505,0,0.93399,0,0,0.008344,0,0.025054
107.709,975,3505,0,0.90597,0,0,0.0043804,0,0.013163
107.951,975,3505,0,0.94844,0,0,0.0026457,0,0.0079858
123.155,975,3505,0.0090682,0.11789,0,0,0.24223,0,0.72499
124.014,975,3505,0.019372,0.13076,0,0,0.241,0,0.72164
127.8915,975,3505,0.070731,0.12378,0,0,0.2453,0,0.73433
132.9415,975,3505,0.13201,0.12376,0,0,0.2441,0,0.73083
140.4655,975,3505,0.24429,0.12215,0,0,0.2387,0,0.7148
155.184,975,3505,0.4791,0.12726,0,0,0.24423,0,0.73129
155.466,975,3505,0.6623,0.09831,0,0,0.16616,0,0.49756
153.302,975,3505,0.69056,0.08632,0,0,0.14004,0,0.41936
151.609,975,3505,0.72597,0.079403,0,0,0.12434,0,0.37229
