2
975,3505
6,1
SP,INT,DP,SFU,L2,Shared,DRAM
164.9744,1164,4005,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
159.5255,1126,4005,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
149.4067,1088,4005,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
140.559,1050,4005,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
134.2999,1013,4005,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
128.3575,975,4005,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
126.8849,937,4005,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
123.7168,899,4005,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
121.7448,861,4005,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
119.7637,823,4005,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
118.0909,785,4005,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
116.2858,747,4005,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
114.2737,709,4005,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
111.5909,671,4005,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
110.5831,633,4005,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
108.0897,595,4005,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
163.244,1164,3505,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
159.9087,1126,3505,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
149.7393,1088,3505,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
139.6224,1050,3505,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
133.4072,1013,3505,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
127.5666,975,3505,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
126.0196,937,3505,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
123.6042,899,3505,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
121.8029,861,3505,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
118.9421,823,3505,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
118.5559,785,3505,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
116.0862,747,3505,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
113.2494,709,3505,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
111.2236,671,3505,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
109.1567,633,3505,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
106.7236,595,3505,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
162.6719,1164,3300,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
157.3786,1126,3300,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
146.9387,1088,3300,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
138.0368,1050,3300,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
131.9229,1013,3300,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
125.1655,975,3300,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
123.9045,937,3300,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
121.1113,899,3300,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
119.3507,861,3300,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
117.5298,823,3300,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
116.559,785,3300,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
113.4743,747,3300,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
110.7184,709,3300,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
109.7979,671,3300,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
106.9359,633,3300,0,0.99853,0,0,2.2837e-05,0.0012199,7.8195e-05
