2
975,3505
7,1
SP,INT,DP,SFU,CF,L2,Shared,DRAM
v1_2_512,142.6985,1164,4005,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,138.363,1126,4005,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,129.9805,1088,4005,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,122.863,1050,4005,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,117.613,1013,4005,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,113.1875,975,4005,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,111.743,937,4005,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,110.019,899,4005,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,108.631,861,4005,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,107.182,823,4005,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,105.734,785,4005,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,104.627,747,4005,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,103.189,709,4005,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,101.8215,671,4005,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,100.2645,633,4005,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,98.9175,595,4005,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,136.0085,1164,3505,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,133.027,1126,3505,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,125.394,1088,3505,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,118.58,1050,3505,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,113.4625,1013,3505,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,108.612,975,3505,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,106.9815,937,3505,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,105.5355,899,3505,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,104.182,861,3505,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,102.737,823,3505,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,101.419,785,3505,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,99.979,747,3505,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,98.5365,709,3505,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,97.0415,671,3505,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,95.5975,633,3505,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,94.2505,595,3505,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,134.8735,1164,3300,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,131.561,1126,3300,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,123.759,1088,3300,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,116.7045,1050,3300,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,111.5415,1013,3300,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,107.216,975,3300,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,105.823,937,3300,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,104.374,899,3300,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,102.951,861,3300,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,101.567,823,3300,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,100.1265,785,3300,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,98.732,747,3300,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,97.2375,709,3300,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,95.7955,671,3300,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,94.3835,633,3300,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,93.0055,595,3300,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,104.6635,1164,810,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,101.3955,1126,810,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,93.613,1088,810,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,86.703,1050,810,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,81.838,1013,810,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,76.8875,975,810,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,73.2405,937,810,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,69.1865,899,810,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,66.0605,861,810,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,62.89,823,810,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,60.686,785,810,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,58.847,747,810,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,57.7425,709,810,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,56.5385,671,810,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,55.389,633,810,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_512,54.231,595,810,0.11544,0.19742,0,0,0.53118,0.0012684,0,0.0044102
v1_2_1024,141.0435,1164,4005,0.11998,0.20458,0,0,0.55169,0.00067025,0,0.0023305
v1_2_1024,138.0585,1126,4005,0.11998,0.20458,0,0,0.55169,0.00067025,0,0.0023305
v1_2_1024,130.1415,1088,4005,0.11998,0.20458,0,0,0.55169,0.00067025,0,0.0023305
v1_2_1024,123.3485,1050,4005,0.11998,0.20458,0,0,0.55169,0.00067025,0,0.0023305
v1_2_1024,117.8875,1013,4005,0.11998,0.20458,0,0,0.55169,0.00067025,0,0.0023305
v1_2_1024,112.8985,975,4005,0.11998,0.20458,0,0,0.55169,0.00067025,0,0.0023305
